div,season,date,team,gameno,home,points,goals,team_opponent,points_opponent,goals_opponent,hometeam_uid,awayteam_uid
E0,2008,2009-04-18,Blackburn,33,0,0.0,0.0,Stoke,3.0,1.0,28,4
E0,2008,2009-04-26,Blackburn,34,1,3.0,2.0,Wigan,0.0,0.0,4,35
E0,2008,2009-05-02,Blackburn,35,0,0.0,1.0,Man City,3.0,3.0,19,4
E0,2008,2009-05-09,Blackburn,36,1,3.0,2.0,Portsmouth,0.0,0.0,4,24
E0,2008,2009-05-17,Blackburn,37,0,0.0,0.0,Chelsea,3.0,2.0,11,4
E0,2008,2009-05-24,Blackburn,38,1,1.0,0.0,West Brom,1.0,0.0,4,33
E0,2009,2009-08-15,Blackburn,1,1,0.0,0.0,Man City,3.0,2.0,4,19
E0,2009,2009-08-22,Blackburn,2,0,0.0,1.0,Sunderland,3.0,2.0,29,4
E0,2009,2009-08-29,Blackburn,3,1,1.0,0.0,West Ham,1.0,0.0,4,34
E0,2009,2009-09-12,Blackburn,4,1,3.0,3.0,Wolves,0.0,1.0,4,36
E0,2009,2009-09-20,Blackburn,5,0,0.0,0.0,Everton,3.0,3.0,13,4
E0,2009,2009-09-26,Blackburn,6,1,3.0,2.0,Aston Villa,0.0,1.0,4,2
E0,2009,2009-10-04,Blackburn,7,0,0.0,2.0,Arsenal,3.0,6.0,1,4
E0,2009,2009-10-18,Blackburn,8,1,3.0,3.0,Burnley,0.0,2.0,4,9
E0,2009,2009-10-24,Blackburn,9,0,0.0,0.0,Chelsea,3.0,5.0,11,4
E0,2009,2009-10-31,Blackburn,10,0,0.0,0.0,Man United,3.0,2.0,20,4
E0,2009,2009-11-07,Blackburn,11,1,3.0,3.0,Portsmouth,0.0,1.0,4,24
E0,2009,2009-11-22,Blackburn,12,0,3.0,2.0,Bolton,0.0,0.0,6,4
E0,2009,2009-11-25,Blackburn,13,0,0.0,0.0,Fulham,3.0,3.0,14,4
E0,2009,2009-11-28,Blackburn,14,1,1.0,0.0,Stoke,1.0,0.0,4,28
E0,2009,2009-12-05,Blackburn,15,1,1.0,0.0,Liverpool,1.0,0.0,4,18
E0,2009,2009-12-12,Blackburn,16,0,1.0,0.0,Hull,1.0,0.0,16,4
E0,2009,2009-12-15,Blackburn,17,0,0.0,1.0,Birmingham,3.0,2.0,3,4
E0,2009,2009-12-19,Blackburn,18,1,0.0,0.0,Tottenham,3.0,2.0,4,31
E0,2009,2009-12-26,Blackburn,19,0,1.0,1.0,Wigan,1.0,1.0,35,4
E0,2009,2009-12-28,Blackburn,20,1,1.0,2.0,Sunderland,1.0,2.0,4,29
E0,2009,2010-01-11,Blackburn,21,0,0.0,1.0,Man City,3.0,4.0,19,4
E0,2009,2010-01-17,Blackburn,22,1,3.0,2.0,Fulham,0.0,0.0,4,14
E0,2009,2010-01-27,Blackburn,23,1,3.0,2.0,Wigan,0.0,1.0,4,35
E0,2009,2010-01-30,Blackburn,24,0,1.0,0.0,West Ham,1.0,0.0,34,4
E0,2009,2010-02-06,Blackburn,25,0,0.0,0.0,Stoke,3.0,3.0,28,4
E0,2009,2010-02-10,Blackburn,26,1,3.0,1.0,Hull,0.0,0.0,4,16
E0,2009,2010-02-21,Blackburn,27,1,3.0,3.0,Bolton,0.0,0.0,4,6
E0,2009,2010-02-28,Blackburn,28,0,0.0,1.0,Liverpool,3.0,2.0,18,4
E0,2009,2010-03-13,Blackburn,29,0,0.0,1.0,Tottenham,3.0,3.0,31,4
E0,2009,2010-03-21,Blackburn,30,1,1.0,1.0,Chelsea,1.0,1.0,4,11
E0,2009,2010-03-24,Blackburn,31,1,3.0,2.0,Birmingham,0.0,1.0,4,3
E0,2009,2010-03-28,Blackburn,32,0,3.0,1.0,Burnley,0.0,0.0,9,4
E0,2009,2010-04-03,Blackburn,33,0,1.0,0.0,Portsmouth,1.0,0.0,24,4
E0,2009,2010-04-11,Blackburn,34,1,1.0,0.0,Man United,1.0,0.0,4,20
E0,2009,2010-04-17,Blackburn,35,1,0.0,2.0,Everton,3.0,3.0,4,13
E0,2009,2010-04-24,Blackburn,36,0,1.0,1.0,Wolves,1.0,1.0,36,4
E0,2009,2010-05-03,Blackburn,37,1,3.0,2.0,Arsenal,0.0,1.0,4,1
E0,2009,2010-05-09,Blackburn,38,0,3.0,1.0,Aston Villa,0.0,0.0,2,4
E0,2010,2010-08-14,Blackburn,1,1,3.0,1.0,Everton,0.0,0.0,4,13
E0,2010,2010-08-21,Blackburn,2,0,0.0,1.0,Birmingham,3.0,2.0,3,4
E0,2010,2010-08-28,Blackburn,3,1,0.0,1.0,Arsenal,3.0,2.0,4,1
E0,2010,2010-09-11,Blackburn,4,0,1.0,1.0,Man City,1.0,1.0,19,4
E0,2010,2010-09-18,Blackburn,5,1,1.0,1.0,Fulham,1.0,1.0,4,14
E0,2010,2010-09-25,Blackburn,6,0,3.0,2.0,Blackpool,0.0,1.0,5,4
E0,2010,2010-10-02,Blackburn,7,0,0.0,0.0,Stoke,3.0,1.0,28,4
E0,2010,2010-10-18,Blackburn,8,1,1.0,0.0,Sunderland,1.0,0.0,4,29
E0,2010,2010-10-24,Blackburn,9,0,0.0,1.0,Liverpool,3.0,2.0,18,4
E0,2010,2010-10-30,Blackburn,10,1,0.0,1.0,Chelsea,3.0,2.0,4,11
E0,2010,2010-11-06,Blackburn,11,1,3.0,2.0,Wigan,0.0,1.0,4,35
E0,2010,2010-11-10,Blackburn,12,0,3.0,2.0,Newcastle,0.0,1.0,22,4
E0,2010,2010-11-13,Blackburn,13,0,0.0,2.0,Tottenham,3.0,4.0,31,4
E0,2010,2010-11-21,Blackburn,14,1,3.0,2.0,Aston Villa,0.0,0.0,4,2
E0,2010,2010-11-27,Blackburn,15,0,0.0,1.0,Man United,3.0,7.0,20,4
E0,2010,2010-12-04,Blackburn,16,1,3.0,3.0,Wolves,0.0,0.0,4,36
E0,2010,2010-12-12,Blackburn,17,0,0.0,1.0,Bolton,3.0,2.0,6,4
E0,2010,2010-12-18,Blackburn,18,1,1.0,1.0,West Ham,1.0,1.0,4,34
E0,2010,2010-12-26,Blackburn,19,1,0.0,0.0,Stoke,3.0,2.0,4,28
E0,2010,2010-12-28,Blackburn,20,0,3.0,3.0,West Brom,0.0,1.0,33,4
E0,2010,2011-01-01,Blackburn,21,0,0.0,0.0,Sunderland,3.0,3.0,29,4
E0,2010,2011-01-05,Blackburn,22,1,3.0,3.0,Liverpool,0.0,1.0,4,18
E0,2010,2011-01-15,Blackburn,23,0,0.0,0.0,Chelsea,3.0,2.0,11,4
E0,2010,2011-01-23,Blackburn,24,1,3.0,2.0,West Brom,0.0,0.0,4,33
E0,2010,2011-02-02,Blackburn,25,1,0.0,0.0,Tottenham,3.0,1.0,4,31
E0,2010,2011-02-05,Blackburn,26,0,0.0,3.0,Wigan,3.0,4.0,35,4
E0,2010,2011-02-12,Blackburn,27,1,1.0,0.0,Newcastle,1.0,0.0,4,22
E0,2010,2011-02-26,Blackburn,28,0,0.0,1.0,Aston Villa,3.0,4.0,2,4
E0,2010,2011-03-05,Blackburn,29,0,0.0,2.0,Fulham,3.0,3.0,14,4
E0,2010,2011-03-19,Blackburn,30,1,1.0,2.0,Blackpool,1.0,2.0,4,5
E0,2010,2011-04-02,Blackburn,31,0,1.0,0.0,Arsenal,1.0,0.0,1,4
E0,2010,2011-04-09,Blackburn,32,1,1.0,1.0,Birmingham,1.0,1.0,4,3
E0,2010,2011-04-16,Blackburn,33,0,0.0,0.0,Everton,3.0,2.0,13,4
E0,2010,2011-04-25,Blackburn,34,1,0.0,0.0,Man City,3.0,1.0,4,19
E0,2010,2011-04-30,Blackburn,35,1,3.0,1.0,Bolton,0.0,0.0,4,6
E0,2010,2011-05-07,Blackburn,36,0,1.0,1.0,West Ham,1.0,1.0,34,4
E0,2010,2011-05-14,Blackburn,37,1,1.0,1.0,Man United,1.0,1.0,4,20
E0,2010,2011-05-22,Blackburn,38,0,3.0,3.0,Wolves,0.0,2.0,36,4
E0,2011,2011-08-13,Blackburn,1,1,0.0,1.0,Wolves,3.0,2.0,4,36
E0,2011,2011-08-20,Blackburn,2,0,0.0,1.0,Aston Villa,3.0,3.0,2,4
E0,2011,2011-08-27,Blackburn,3,1,0.0,0.0,Everton,3.0,1.0,4,13
E0,2011,2011-09-11,Blackburn,4,0,1.0,1.0,Fulham,1.0,1.0,14,4
E0,2011,2011-09-17,Blackburn,5,1,3.0,4.0,Arsenal,0.0,3.0,4,1
E0,2011,2011-09-24,Blackburn,6,0,0.0,1.0,Newcastle,3.0,3.0,22,4
E0,2011,2011-10-01,Blackburn,7,1,0.0,0.0,Man City,3.0,4.0,4,19
E0,2011,2011-10-15,Blackburn,8,0,1.0,1.0,QPR,1.0,1.0,25,4
E0,2011,2011-10-23,Blackburn,9,1,0.0,1.0,Tottenham,3.0,2.0,4,31
E0,2011,2011-10-29,Blackburn,10,0,1.0,3.0,Norwich,1.0,3.0,23,4
E0,2011,2011-11-05,Blackburn,11,1,0.0,0.0,Chelsea,3.0,1.0,4,11
E0,2011,2011-11-19,Blackburn,12,0,1.0,3.0,Wigan,1.0,3.0,35,4
E0,2011,2011-11-26,Blackburn,13,0,0.0,1.0,Stoke,3.0,3.0,28,4
E0,2011,2011-12-03,Blackburn,14,1,3.0,4.0,Swansea,0.0,2.0,4,30
E0,2011,2011-12-11,Blackburn,15,0,0.0,1.0,Sunderland,3.0,2.0,29,4
E0,2011,2011-12-17,Blackburn,16,1,0.0,1.0,West Brom,3.0,2.0,4,33
E0,2011,2011-12-20,Blackburn,17,1,0.0,1.0,Bolton,3.0,2.0,4,6
E0,2011,2011-12-26,Blackburn,18,0,1.0,1.0,Liverpool,1.0,1.0,18,4
E0,2011,2011-12-31,Blackburn,19,0,3.0,3.0,Man United,0.0,2.0,20,4
E0,2011,2012-01-02,Blackburn,20,1,0.0,1.0,Stoke,3.0,2.0,4,28
E0,2011,2012-01-14,Blackburn,21,1,3.0,3.0,Fulham,0.0,1.0,4,14
E0,2011,2012-01-21,Blackburn,22,0,1.0,1.0,Everton,1.0,1.0,13,4
E0,2011,2012-02-01,Blackburn,23,1,0.0,0.0,Newcastle,3.0,2.0,4,22
E0,2011,2012-02-04,Blackburn,24,0,0.0,1.0,Arsenal,3.0,7.0,1,4
E0,2011,2012-02-11,Blackburn,25,1,3.0,3.0,QPR,0.0,2.0,4,25
E0,2011,2012-02-25,Blackburn,26,0,0.0,0.0,Man City,3.0,3.0,19,4
E0,2011,2012-03-03,Blackburn,27,1,1.0,1.0,Aston Villa,1.0,1.0,4,2
E0,2011,2012-03-10,Blackburn,28,0,3.0,2.0,Wolves,0.0,0.0,36,4
E0,2011,2012-03-20,Blackburn,29,1,3.0,2.0,Sunderland,0.0,0.0,4,29
E0,2011,2012-03-24,Blackburn,30,0,0.0,1.0,Bolton,3.0,2.0,6,4
E0,2011,2012-04-02,Blackburn,31,1,0.0,0.0,Man United,3.0,2.0,4,20
E0,2011,2012-04-07,Blackburn,32,0,0.0,0.0,West Brom,3.0,3.0,33,4
E0,2011,2012-04-10,Blackburn,33,1,0.0,2.0,Liverpool,3.0,3.0,4,18
E0,2011,2012-04-14,Blackburn,34,0,0.0,0.0,Swansea,3.0,3.0,30,4
E0,2011,2012-04-21,Blackburn,35,1,3.0,2.0,Norwich,0.0,0.0,4,23
E0,2011,2012-04-29,Blackburn,36,0,0.0,0.0,Tottenham,3.0,2.0,31,4
E0,2011,2012-05-07,Blackburn,37,1,0.0,0.0,Wigan,3.0,1.0,4,35
E0,2011,2012-05-13,Blackburn,38,0,0.0,1.0,Chelsea,3.0,2.0,11,4
E0,2010,2010-08-14,Blackpool,1,0,3.0,4.0,Wigan,0.0,0.0,35,5
E0,2010,2010-08-21,Blackpool,2,0,0.0,0.0,Arsenal,3.0,6.0,1,5
E0,2010,2010-08-28,Blackpool,3,1,1.0,2.0,Fulham,1.0,2.0,5,14
E0,2010,2010-09-11,Blackpool,4,0,3.0,2.0,Newcastle,0.0,0.0,22,5
E0,2010,2010-09-19,Blackpool,5,0,0.0,0.0,Chelsea,3.0,4.0,11,5
E0,2010,2010-09-25,Blackpool,6,1,0.0,1.0,Blackburn,3.0,2.0,5,4
E0,2010,2010-10-03,Blackpool,7,0,3.0,2.0,Liverpool,0.0,1.0,18,5
E0,2010,2010-10-17,Blackpool,8,1,0.0,2.0,Man City,3.0,3.0,5,19
E0,2010,2010-10-23,Blackpool,9,0,0.0,0.0,Birmingham,3.0,2.0,3,5
E0,2010,2010-11-01,Blackpool,10,1,3.0,2.0,West Brom,0.0,1.0,5,33
E0,2010,2010-11-06,Blackpool,11,1,1.0,2.0,Everton,1.0,2.0,5,13
E0,2010,2010-11-10,Blackpool,12,0,0.0,2.0,Aston Villa,3.0,3.0,2,5
E0,2010,2010-11-13,Blackpool,13,0,1.0,0.0,West Ham,1.0,0.0,34,5
E0,2010,2010-11-20,Blackpool,14,1,3.0,2.0,Wolves,0.0,1.0,5,36
E0,2010,2010-11-27,Blackpool,15,0,1.0,2.0,Bolton,1.0,2.0,6,5
E0,2010,2010-12-11,Blackpool,16,0,3.0,1.0,Stoke,0.0,0.0,28,5
E0,2010,2010-12-28,Blackpool,17,0,3.0,2.0,Sunderland,0.0,0.0,29,5
E0,2010,2011-01-01,Blackpool,18,0,0.0,0.0,Man City,3.0,1.0,19,5
E0,2010,2011-01-04,Blackpool,19,1,0.0,1.0,Birmingham,3.0,2.0,5,3
E0,2010,2011-01-12,Blackpool,20,1,3.0,2.0,Liverpool,0.0,1.0,5,18
E0,2010,2011-01-15,Blackpool,21,0,0.0,2.0,West Brom,3.0,3.0,33,5
E0,2010,2011-01-22,Blackpool,22,1,0.0,1.0,Sunderland,3.0,2.0,5,29
E0,2010,2011-01-25,Blackpool,23,1,0.0,2.0,Man United,3.0,3.0,5,20
E0,2010,2011-02-02,Blackpool,24,1,0.0,1.0,West Ham,3.0,3.0,5,34
E0,2010,2011-02-05,Blackpool,25,0,0.0,3.0,Everton,3.0,5.0,13,5
E0,2010,2011-02-12,Blackpool,26,1,1.0,1.0,Aston Villa,1.0,1.0,5,2
E0,2010,2011-02-22,Blackpool,27,1,3.0,3.0,Tottenham,0.0,1.0,5,31
E0,2010,2011-02-26,Blackpool,28,0,0.0,0.0,Wolves,3.0,4.0,36,5
E0,2010,2011-03-07,Blackpool,29,1,0.0,1.0,Chelsea,3.0,3.0,5,11
E0,2010,2011-03-19,Blackpool,30,0,1.0,2.0,Blackburn,1.0,2.0,4,5
E0,2010,2011-04-03,Blackpool,31,0,0.0,0.0,Fulham,3.0,3.0,14,5
E0,2010,2011-04-10,Blackpool,32,1,0.0,1.0,Arsenal,3.0,3.0,5,1
E0,2010,2011-04-16,Blackpool,33,1,0.0,1.0,Wigan,3.0,3.0,5,35
E0,2010,2011-04-23,Blackpool,34,1,1.0,1.0,Newcastle,1.0,1.0,5,22
E0,2010,2011-04-30,Blackpool,35,1,1.0,0.0,Stoke,1.0,0.0,5,28
E0,2010,2011-05-07,Blackpool,36,0,1.0,1.0,Tottenham,1.0,1.0,31,5
E0,2010,2011-05-14,Blackpool,37,1,3.0,4.0,Bolton,0.0,3.0,5,6
E0,2010,2011-05-22,Blackpool,38,0,0.0,2.0,Man United,3.0,4.0,20,5
E0,2008,2008-08-16,Bolton,1,1,3.0,3.0,Stoke,0.0,1.0,6,28
E0,2008,2008-08-23,Bolton,2,0,0.0,0.0,Newcastle,3.0,1.0,22,6
E0,2008,2008-08-30,Bolton,3,1,1.0,0.0,West Brom,1.0,0.0,6,33
E0,2008,2008-09-13,Bolton,4,0,0.0,1.0,Fulham,3.0,2.0,14,6
E0,2008,2008-09-20,Bolton,5,1,0.0,1.0,Arsenal,3.0,3.0,6,1
E0,2008,2008-09-27,Bolton,6,0,0.0,0.0,Man United,3.0,2.0,20,6
E0,2008,2008-10-05,Bolton,7,0,3.0,3.0,West Ham,0.0,1.0,34,6
E0,2008,2008-10-18,Bolton,8,1,1.0,0.0,Blackburn,1.0,0.0,6,4
E0,2008,2008-10-26,Bolton,9,0,0.0,0.0,Tottenham,3.0,2.0,31,6
E0,2008,2008-10-29,Bolton,10,1,0.0,0.0,Everton,3.0,1.0,6,13
E0,2008,2008-11-02,Bolton,11,1,3.0,2.0,Man City,0.0,0.0,6,19
E0,2008,2008-11-08,Bolton,12,0,3.0,1.0,Hull,0.0,0.0,16,6
E0,2008,2008-11-15,Bolton,13,1,0.0,0.0,Liverpool,3.0,2.0,6,18
E0,2008,2008-11-22,Bolton,14,0,3.0,3.0,Middlesbrough,0.0,1.0,21,6
E0,2008,2008-11-29,Bolton,15,0,3.0,4.0,Sunderland,0.0,1.0,29,6
E0,2008,2008-12-06,Bolton,16,1,0.0,0.0,Chelsea,3.0,2.0,6,11
E0,2008,2008-12-13,Bolton,17,0,0.0,2.0,Aston Villa,3.0,4.0,2,6
E0,2008,2008-12-20,Bolton,18,1,3.0,2.0,Portsmouth,0.0,1.0,6,24
E0,2008,2008-12-26,Bolton,19,0,0.0,0.0,Liverpool,3.0,3.0,18,6
E0,2008,2008-12-28,Bolton,20,1,0.0,0.0,Wigan,3.0,1.0,6,35
E0,2008,2009-01-10,Bolton,21,0,0.0,0.0,Arsenal,3.0,1.0,1,6
E0,2008,2009-01-17,Bolton,22,1,0.0,0.0,Man United,3.0,1.0,6,20
E0,2008,2009-01-28,Bolton,23,0,1.0,2.0,Blackburn,1.0,2.0,4,6
E0,2008,2009-01-31,Bolton,24,1,3.0,3.0,Tottenham,0.0,2.0,6,31
E0,2008,2009-02-07,Bolton,25,0,0.0,0.0,Everton,3.0,3.0,13,6
E0,2008,2009-02-21,Bolton,26,1,3.0,2.0,West Ham,0.0,1.0,6,34
E0,2008,2009-03-01,Bolton,27,1,3.0,1.0,Newcastle,0.0,0.0,6,22
E0,2008,2009-03-04,Bolton,28,0,0.0,0.0,Stoke,3.0,2.0,28,6
E0,2008,2009-03-14,Bolton,29,1,0.0,1.0,Fulham,3.0,3.0,6,14
E0,2008,2009-03-21,Bolton,30,0,1.0,1.0,West Brom,1.0,1.0,33,6
E0,2008,2009-04-04,Bolton,31,1,3.0,4.0,Middlesbrough,0.0,1.0,6,21
E0,2008,2009-04-11,Bolton,32,0,0.0,3.0,Chelsea,3.0,4.0,11,6
E0,2008,2009-04-18,Bolton,33,0,0.0,0.0,Portsmouth,3.0,1.0,24,6
E0,2008,2009-04-25,Bolton,34,1,1.0,1.0,Aston Villa,1.0,1.0,6,2
E0,2008,2009-05-02,Bolton,35,0,1.0,0.0,Wigan,1.0,0.0,35,6
E0,2008,2009-05-09,Bolton,36,1,1.0,0.0,Sunderland,1.0,0.0,6,29
E0,2008,2009-05-16,Bolton,37,1,1.0,1.0,Hull,1.0,1.0,6,16
E0,2008,2009-05-24,Bolton,38,0,0.0,0.0,Man City,3.0,1.0,19,6
E0,2009,2009-08-15,Bolton,1,1,0.0,0.0,Sunderland,3.0,1.0,6,29
E0,2009,2009-08-22,Bolton,2,0,0.0,0.0,Hull,3.0,1.0,16,6
E0,2009,2009-08-29,Bolton,3,1,0.0,2.0,Liverpool,3.0,3.0,6,18
E0,2009,2009-09-12,Bolton,4,0,3.0,3.0,Portsmouth,0.0,2.0,24,6
E0,2009,2009-09-19,Bolton,5,1,1.0,1.0,Stoke,1.0,1.0,6,28
E0,2009,2009-09-26,Bolton,6,0,3.0,2.0,Birmingham,0.0,1.0,3,6
E0,2009,2009-10-03,Bolton,7,1,1.0,2.0,Tottenham,1.0,2.0,6,31
E0,2009,2009-10-17,Bolton,8,0,0.0,1.0,Man United,3.0,2.0,20,6
E0,2009,2009-10-25,Bolton,9,1,3.0,3.0,Everton,0.0,2.0,6,13
E0,2009,2009-10-31,Bolton,10,1,0.0,0.0,Chelsea,3.0,4.0,6,11
E0,2009,2009-11-07,Bolton,11,0,0.0,1.0,Aston Villa,3.0,5.0,2,6
E0,2009,2009-11-22,Bolton,12,1,0.0,0.0,Blackburn,3.0,2.0,6,4
E0,2009,2009-11-28,Bolton,13,0,1.0,1.0,Fulham,1.0,1.0,14,6
E0,2009,2009-12-05,Bolton,14,0,0.0,1.0,Wolves,3.0,2.0,36,6
E0,2009,2009-12-12,Bolton,15,1,1.0,3.0,Man City,1.0,3.0,6,19
E0,2009,2009-12-15,Bolton,16,1,3.0,3.0,West Ham,0.0,1.0,6,34
E0,2009,2009-12-26,Bolton,17,0,1.0,1.0,Burnley,1.0,1.0,9,6
E0,2009,2009-12-29,Bolton,18,1,1.0,2.0,Hull,1.0,2.0,6,16
E0,2009,2010-01-17,Bolton,19,1,0.0,0.0,Arsenal,3.0,2.0,6,1
E0,2009,2010-01-20,Bolton,20,0,0.0,2.0,Arsenal,3.0,4.0,1,6
E0,2009,2010-01-26,Bolton,21,1,3.0,1.0,Burnley,0.0,0.0,6,9
E0,2009,2010-01-30,Bolton,22,0,0.0,0.0,Liverpool,3.0,2.0,18,6
E0,2009,2010-02-06,Bolton,23,1,1.0,0.0,Fulham,1.0,0.0,6,14
E0,2009,2010-02-09,Bolton,24,0,0.0,0.0,Man City,3.0,2.0,19,6
E0,2009,2010-02-17,Bolton,25,0,1.0,0.0,Wigan,1.0,0.0,35,6
E0,2009,2010-02-21,Bolton,26,0,0.0,0.0,Blackburn,3.0,3.0,4,6
E0,2009,2010-02-27,Bolton,27,1,3.0,1.0,Wolves,0.0,0.0,6,36
E0,2009,2010-03-06,Bolton,28,0,3.0,2.0,West Ham,0.0,1.0,34,6
E0,2009,2010-03-09,Bolton,29,0,0.0,0.0,Sunderland,3.0,4.0,29,6
E0,2009,2010-03-13,Bolton,30,1,3.0,4.0,Wigan,0.0,0.0,6,35
E0,2009,2010-03-20,Bolton,31,0,0.0,0.0,Everton,3.0,2.0,13,6
E0,2009,2010-03-27,Bolton,32,1,0.0,0.0,Man United,3.0,4.0,6,20
E0,2009,2010-04-03,Bolton,33,1,0.0,0.0,Aston Villa,3.0,1.0,6,2
E0,2009,2010-04-13,Bolton,34,0,0.0,0.0,Chelsea,3.0,1.0,11,6
E0,2009,2010-04-17,Bolton,35,0,3.0,2.0,Stoke,0.0,1.0,28,6
E0,2009,2010-04-24,Bolton,36,1,1.0,2.0,Portsmouth,1.0,2.0,6,24
E0,2009,2010-05-01,Bolton,37,0,0.0,0.0,Tottenham,3.0,1.0,31,6
E0,2009,2010-05-09,Bolton,38,1,3.0,2.0,Birmingham,0.0,1.0,6,3
E0,2010,2010-08-14,Bolton,1,1,1.0,0.0,Fulham,1.0,0.0,6,14
E0,2010,2010-08-21,Bolton,2,0,3.0,3.0,West Ham,0.0,1.0,34,6
E0,2010,2010-08-29,Bolton,3,1,1.0,2.0,Birmingham,1.0,2.0,6,3
E0,2010,2010-09-11,Bolton,4,0,0.0,1.0,Arsenal,3.0,4.0,1,6
E0,2010,2010-09-18,Bolton,5,0,1.0,1.0,Aston Villa,1.0,1.0,2,6
E0,2010,2010-09-26,Bolton,6,1,1.0,2.0,Man United,1.0,2.0,6,20
E0,2010,2010-10-02,Bolton,7,0,1.0,1.0,West Brom,1.0,1.0,33,6
E0,2010,2010-10-16,Bolton,8,1,3.0,2.0,Stoke,0.0,1.0,6,28
E0,2010,2010-10-23,Bolton,9,0,1.0,1.0,Wigan,1.0,1.0,35,6
E0,2010,2010-10-31,Bolton,10,1,0.0,0.0,Liverpool,3.0,1.0,6,18
E0,2010,2010-11-06,Bolton,11,1,3.0,4.0,Tottenham,0.0,2.0,6,31
E0,2010,2010-11-10,Bolton,12,0,1.0,1.0,Everton,1.0,1.0,13,6
E0,2010,2010-11-13,Bolton,13,0,3.0,3.0,Wolves,0.0,2.0,36,6
E0,2010,2010-11-20,Bolton,14,1,3.0,5.0,Newcastle,0.0,1.0,6,22
E0,2010,2010-11-27,Bolton,15,1,1.0,2.0,Blackpool,1.0,2.0,6,5
E0,2010,2010-12-04,Bolton,16,0,0.0,0.0,Man City,3.0,1.0,19,6
E0,2010,2010-12-12,Bolton,17,1,3.0,2.0,Blackburn,0.0,1.0,6,4
E0,2010,2010-12-18,Bolton,18,0,0.0,0.0,Sunderland,3.0,1.0,29,6
E0,2010,2010-12-26,Bolton,19,1,3.0,2.0,West Brom,0.0,0.0,6,33
E0,2010,2010-12-29,Bolton,20,0,0.0,0.0,Chelsea,3.0,1.0,11,6
E0,2010,2011-01-01,Bolton,21,0,0.0,1.0,Liverpool,3.0,2.0,18,6
E0,2010,2011-01-05,Bolton,22,1,1.0,1.0,Wigan,1.0,1.0,6,35
E0,2010,2011-01-15,Bolton,23,0,0.0,0.0,Stoke,3.0,2.0,28,6
E0,2010,2011-01-24,Bolton,24,1,0.0,0.0,Chelsea,3.0,4.0,6,11
E0,2010,2011-02-02,Bolton,25,1,3.0,1.0,Wolves,0.0,0.0,6,36
E0,2010,2011-02-05,Bolton,26,0,0.0,1.0,Tottenham,3.0,2.0,31,6
E0,2010,2011-02-13,Bolton,27,1,3.0,2.0,Everton,0.0,0.0,6,13
E0,2010,2011-02-26,Bolton,28,0,1.0,1.0,Newcastle,1.0,1.0,22,6
E0,2010,2011-03-05,Bolton,29,1,3.0,3.0,Aston Villa,0.0,2.0,6,2
E0,2010,2011-03-19,Bolton,30,0,0.0,0.0,Man United,3.0,1.0,20,6
E0,2010,2011-04-02,Bolton,31,0,0.0,1.0,Birmingham,3.0,2.0,3,6
E0,2010,2011-04-09,Bolton,32,1,3.0,3.0,West Ham,0.0,0.0,6,34
E0,2010,2011-04-24,Bolton,33,1,3.0,2.0,Arsenal,0.0,1.0,6,1
E0,2010,2011-04-27,Bolton,34,0,0.0,0.0,Fulham,3.0,3.0,14,6
E0,2010,2011-04-30,Bolton,35,0,0.0,0.0,Blackburn,3.0,1.0,4,6
E0,2010,2011-05-07,Bolton,36,1,0.0,1.0,Sunderland,3.0,2.0,6,29
E0,2010,2011-05-14,Bolton,37,0,0.0,3.0,Blackpool,3.0,4.0,5,6
E0,2010,2011-05-22,Bolton,38,1,0.0,0.0,Man City,3.0,2.0,6,19
E0,2011,2011-08-13,Bolton,1,0,3.0,4.0,QPR,0.0,0.0,25,6
E0,2011,2011-08-21,Bolton,2,1,0.0,2.0,Man City,3.0,3.0,6,19
E0,2011,2011-08-27,Bolton,3,0,0.0,1.0,Liverpool,3.0,3.0,18,6
E0,2011,2011-09-10,Bolton,4,1,0.0,0.0,Man United,3.0,5.0,6,20
E0,2011,2011-09-17,Bolton,5,1,0.0,1.0,Norwich,3.0,2.0,6,23
E0,2011,2011-09-24,Bolton,6,0,0.0,0.0,Arsenal,3.0,3.0,1,6
E0,2011,2011-10-02,Bolton,7,1,0.0,1.0,Chelsea,3.0,5.0,6,11
E0,2011,2011-10-15,Bolton,8,0,3.0,3.0,Wigan,0.0,1.0,35,6
E0,2011,2011-10-22,Bolton,9,1,0.0,0.0,Sunderland,3.0,2.0,6,29
E0,2011,2011-10-29,Bolton,10,0,0.0,1.0,Swansea,3.0,3.0,30,6
E0,2011,2011-11-06,Bolton,11,1,3.0,5.0,Stoke,0.0,0.0,6,28
E0,2011,2011-11-19,Bolton,12,0,0.0,1.0,West Brom,3.0,2.0,33,6
E0,2011,2011-11-26,Bolton,13,1,0.0,0.0,Everton,3.0,2.0,6,13
E0,2011,2011-12-03,Bolton,14,0,0.0,0.0,Tottenham,3.0,3.0,31,6
E0,2011,2011-12-10,Bolton,15,1,0.0,1.0,Aston Villa,3.0,2.0,6,2
E0,2011,2011-12-17,Bolton,16,0,0.0,0.0,Fulham,3.0,2.0,14,6
E0,2011,2011-12-20,Bolton,17,0,3.0,2.0,Blackburn,0.0,1.0,4,6
E0,2011,2011-12-26,Bolton,18,1,0.0,0.0,Newcastle,3.0,2.0,6,22
E0,2011,2011-12-31,Bolton,19,1,1.0,1.0,Wolves,1.0,1.0,6,36
