PERMNO,date,TICKER,PRC
14593,20170814,AAPL,159.85001
14593,20170815,AAPL,161.60001
14593,20170816,AAPL,160.95000
14593,20170817,AAPL,157.86000
14593,20170818,AAPL,157.50000
14593,20170821,AAPL,157.21001
14593,20170822,AAPL,159.78000
14593,20170823,AAPL,159.98000
14593,20170824,AAPL,159.27000
14593,20170825,AAPL,159.86000
14593,20170828,AAPL,161.47000
14593,20170829,AAPL,162.91000
14593,20170830,AAPL,163.35001
14593,20170831,AAPL,164.00000
14593,20170901,AAPL,164.05000
14593,20170905,AAPL,162.08000
14593,20170906,AAPL,161.91000
14593,20170907,AAPL,161.25999
14593,20170908,AAPL,158.63000
14593,20170911,AAPL,161.50000
14593,20170912,AAPL,160.86000
14593,20170913,AAPL,159.64999
14593,20170914,AAPL,158.28000
14593,20170915,AAPL,159.88000
14593,20170918,AAPL,158.67000
14593,20170919,AAPL,158.73000
14593,20170920,AAPL,156.07001
14593,20170921,AAPL,153.39000
14593,20170922,AAPL,151.89000
14593,20170925,AAPL,150.55000
14593,20170926,AAPL,153.14000
14593,20170927,AAPL,154.23000
14593,20170928,AAPL,153.28000
14593,20170929,AAPL,154.12000
14593,20171002,AAPL,153.81000
14593,20171003,AAPL,154.48000
14593,20171004,AAPL,153.48000
14593,20171005,AAPL,155.39000
14593,20171006,AAPL,155.30000
14593,20171009,AAPL,155.84000
14593,20171010,AAPL,155.89999
14593,20171011,AAPL,156.55000
14593,20171012,AAPL,156.00000
14593,20171013,AAPL,156.99001
14593,20171016,AAPL,159.88000
14593,20171017,AAPL,160.47000
14593,20171018,AAPL,159.75999
14593,20171019,AAPL,155.98000
14593,20171020,AAPL,156.25000
14593,20171023,AAPL,156.17000
14593,20171024,AAPL,157.10001
14593,20171025,AAPL,156.41000
14593,20171026,AAPL,157.41000
14593,20171027,AAPL,163.05000
14593,20171030,AAPL,166.72000
14593,20171031,AAPL,169.03999
14593,20171101,AAPL,166.89000
14593,20171102,AAPL,168.11000
14593,20171103,AAPL,172.50000
14593,20171106,AAPL,174.25000
14593,20171107,AAPL,174.81000
14593,20171108,AAPL,176.24001
14593,20171109,AAPL,175.88000
14593,20171110,AAPL,174.67000
14593,20171113,AAPL,173.97000
14593,20171114,AAPL,171.34000
14593,20171115,AAPL,169.08000
14593,20171116,AAPL,171.10001
14593,20171117,AAPL,170.14999
14593,20171120,AAPL,169.98000
14593,20171121,AAPL,173.14000
14593,20171122,AAPL,174.96001
14593,20171124,AAPL,174.97000
14593,20171127,AAPL,174.09000
14593,20171128,AAPL,173.07001
14593,20171129,AAPL,169.48000
14593,20171130,AAPL,171.85001
14593,20171201,AAPL,171.05000
14593,20171204,AAPL,169.80000
14593,20171205,AAPL,169.64000
14593,20171206,AAPL,169.00999
14593,20171207,AAPL,169.32001
14593,20171208,AAPL,169.37000
14593,20171211,AAPL,172.67000
14593,20171212,AAPL,171.70000
14593,20171213,AAPL,172.27000
14593,20171214,AAPL,172.22000
14593,20171215,AAPL,173.97000
14593,20171218,AAPL,176.42000
14593,20171219,AAPL,174.53999
14593,20171220,AAPL,174.35001
14593,20171221,AAPL,175.00999
14593,20171222,AAPL,175.00999
14593,20171226,AAPL,170.57001
14593,20171227,AAPL,170.60001
14593,20171228,AAPL,171.08000
14593,20171229,AAPL,169.23000
14593,20180102,AAPL,172.25999
14593,20180103,AAPL,172.23000
14593,20180104,AAPL,173.03000
14593,20180105,AAPL,175.00000
14593,20180108,AAPL,174.35001
14593,20180109,AAPL,174.33000
14593,20180110,AAPL,174.28999
14593,20180111,AAPL,175.28000
14593,20180112,AAPL,177.09000
14593,20180116,AAPL,176.19000
14593,20180117,AAPL,179.10001
14593,20180118,AAPL,179.25999
14593,20180119,AAPL,178.46001
14593,20180122,AAPL,177.00000
14593,20180123,AAPL,177.03999
14593,20180124,AAPL,174.22000
14593,20180125,AAPL,171.11000
14593,20180126,AAPL,171.50999
14593,20180129,AAPL,167.96001
14593,20180130,AAPL,166.97000
14593,20180131,AAPL,167.42999
14593,20180201,AAPL,167.78000
14593,20180202,AAPL,160.50000
14593,20180205,AAPL,156.49001
14593,20180206,AAPL,163.03000
14593,20180207,AAPL,159.53999
14593,20180208,AAPL,155.14999
14593,20180209,AAPL,156.41000
14593,20180212,AAPL,162.71001
14593,20180213,AAPL,164.34000
14593,20180214,AAPL,167.37000
14593,20180215,AAPL,172.99001
14593,20180216,AAPL,172.42999
14593,20180220,AAPL,171.85001
14593,20180221,AAPL,171.07001
14593,20180222,AAPL,172.50000
14593,20180223,AAPL,175.50000
14593,20180226,AAPL,178.97000
14593,20180227,AAPL,178.39000
14593,20180228,AAPL,178.12000
14593,20180301,AAPL,175.00000
14593,20180302,AAPL,176.21001
14593,20180305,AAPL,176.82001
14593,20180306,AAPL,176.67000
14593,20180307,AAPL,175.03000
14593,20180308,AAPL,176.94000
14593,20180309,AAPL,179.98000
14593,20180312,AAPL,181.72000
14593,20180313,AAPL,179.97000
14593,20180314,AAPL,178.44000
14593,20180315,AAPL,178.64999
14593,20180316,AAPL,178.02000
14593,20180319,AAPL,175.30000
14593,20180320,AAPL,175.24001
14593,20180321,AAPL,171.27000
14593,20180322,AAPL,168.85001
14593,20180323,AAPL,164.94000
14593,20180326,AAPL,172.77000
14593,20180327,AAPL,168.34000
14593,20180328,AAPL,166.48000
14593,20180329,AAPL,167.78000
14593,20180402,AAPL,166.67999
14593,20180403,AAPL,168.39000
14593,20180404,AAPL,171.61000
14593,20180405,AAPL,172.80000
14593,20180406,AAPL,168.38000
14593,20180409,AAPL,170.05000
14593,20180410,AAPL,173.25000
14593,20180411,AAPL,172.44000
14593,20180412,AAPL,174.14000
14593,20180413,AAPL,174.73000
14593,20180416,AAPL,175.82001
14593,20180417,AAPL,178.24001
14593,20180418,AAPL,177.84000
14593,20180419,AAPL,172.80000
14593,20180420,AAPL,165.72000
14593,20180423,AAPL,165.24001
14593,20180424,AAPL,162.94000
14593,20180425,AAPL,163.64999
14593,20180426,AAPL,164.22000
14593,20180427,AAPL,162.32001
14593,20180430,AAPL,165.25999
14593,20180501,AAPL,169.10001
14593,20180502,AAPL,176.57001
14593,20180503,AAPL,176.89000
14593,20180504,AAPL,183.83000
14593,20180507,AAPL,185.16000
14593,20180508,AAPL,186.05000
14593,20180509,AAPL,187.36000
14593,20180510,AAPL,190.03999
14593,20180511,AAPL,188.59000
14593,20180514,AAPL,188.14999
14593,20180515,AAPL,186.44000
14593,20180516,AAPL,188.17999
14593,20180517,AAPL,186.99001
14593,20180518,AAPL,186.31000
14593,20180521,AAPL,187.63000
14593,20180522,AAPL,187.16000
14593,20180523,AAPL,188.36000
14593,20180524,AAPL,188.14999
14593,20180525,AAPL,188.58000
14593,20180529,AAPL,187.89999
14593,20180530,AAPL,187.50000
14593,20180531,AAPL,186.87000
14593,20180601,AAPL,190.24001
14593,20180604,AAPL,191.83000
14593,20180605,AAPL,193.31000
14593,20180606,AAPL,193.98000
14593,20180607,AAPL,193.46001
14593,20180608,AAPL,191.70000
14593,20180611,AAPL,191.23000
14593,20180612,AAPL,192.28000
14593,20180613,AAPL,190.70000
14593,20180614,AAPL,190.80000
14593,20180615,AAPL,188.84000
14593,20180618,AAPL,188.74001
14593,20180619,AAPL,185.69000
14593,20180620,AAPL,186.50000
14593,20180621,AAPL,185.46001
14593,20180622,AAPL,184.92000
14593,20180625,AAPL,182.17000
14593,20180626,AAPL,184.42999
14593,20180627,AAPL,184.16000
14593,20180628,AAPL,185.50000
14593,20180629,AAPL,185.11000
14593,20180702,AAPL,187.17999
14593,20180703,AAPL,183.92000
14593,20180705,AAPL,185.39999
14593,20180706,AAPL,187.97000
14593,20180709,AAPL,190.58000
14593,20180710,AAPL,190.35001
14593,20180711,AAPL,187.88000
14593,20180712,AAPL,191.03000
14593,20180713,AAPL,191.33000
14593,20180716,AAPL,190.91000
14593,20180717,AAPL,191.45000
14593,20180718,AAPL,190.39999
14593,20180719,AAPL,191.88000
14593,20180720,AAPL,191.44000
14593,20180723,AAPL,191.61000
14593,20180724,AAPL,193.00000
14593,20180725,AAPL,194.82001
14593,20180726,AAPL,194.21001
14593,20180727,AAPL,190.98000
14593,20180730,AAPL,189.91000
14593,20180731,AAPL,190.28999
14593,20180801,AAPL,201.50000
14593,20180802,AAPL,207.39000
14593,20180803,AAPL,207.99001
14593,20180806,AAPL,209.07001
14593,20180807,AAPL,207.11000
14593,20180808,AAPL,207.25000
14593,20180809,AAPL,208.88000
14593,20180810,AAPL,207.53000
14593,20180813,AAPL,208.87000
14593,20180814,AAPL,209.75000
14593,20180815,AAPL,210.24001
14593,20180816,AAPL,213.32001
14593,20180817,AAPL,217.58000
14593,20180820,AAPL,215.46001
14593,20180821,AAPL,215.03999
14593,20180822,AAPL,215.05000
14593,20180823,AAPL,215.49001
14593,20180824,AAPL,216.16000
14593,20180827,AAPL,217.94000
14593,20180828,AAPL,219.70000
14593,20180829,AAPL,222.98000
14593,20180830,AAPL,225.03000
14593,20180831,AAPL,227.63000
14593,20180904,AAPL,228.36000
14593,20180905,AAPL,226.87000
14593,20180906,AAPL,223.10001
14593,20180907,AAPL,221.30000
14593,20180910,AAPL,218.33000
14593,20180911,AAPL,223.85001
14593,20180912,AAPL,221.07001
14593,20180913,AAPL,226.41000
14593,20180914,AAPL,223.84000
14593,20180917,AAPL,217.88000
14593,20180918,AAPL,218.24001
14593,20180919,AAPL,218.37000
14593,20180920,AAPL,220.03000
14593,20180921,AAPL,217.66000
14593,20180924,AAPL,220.78999
14593,20180925,AAPL,222.19000
14593,20180926,AAPL,220.42000
14593,20180927,AAPL,224.95000
14593,20180928,AAPL,225.74001
14593,20181001,AAPL,227.25999
14593,20181002,AAPL,229.28000
14593,20181003,AAPL,232.07001
14593,20181004,AAPL,227.99001
14593,20181005,AAPL,224.28999
14593,20181008,AAPL,223.77000
14593,20181009,AAPL,226.87000
14593,20181010,AAPL,216.36000
14593,20181011,AAPL,214.45000
14593,20181012,AAPL,222.11000
14593,20181015,AAPL,217.36000
14593,20181016,AAPL,222.14999
14593,20181017,AAPL,221.19000
14593,20181018,AAPL,216.02000
14593,20181019,AAPL,219.31000
14593,20181022,AAPL,220.64999
14593,20181023,AAPL,222.73000
14593,20181024,AAPL,215.09000
14593,20181025,AAPL,219.80000
14593,20181026,AAPL,216.30000
14593,20181029,AAPL,212.24001
14593,20181030,AAPL,213.30000
14593,20181031,AAPL,218.86000
14593,20181101,AAPL,222.22000
14593,20181102,AAPL,207.48000
14593,20181105,AAPL,201.59000
14593,20181106,AAPL,203.77000
14593,20181107,AAPL,209.95000
14593,20181108,AAPL,208.49001
14593,20181109,AAPL,204.47000
14593,20181112,AAPL,194.17000
14593,20181113,AAPL,192.23000
14593,20181114,AAPL,186.80000
14593,20181115,AAPL,191.41000
14593,20181116,AAPL,193.53000
14593,20181119,AAPL,185.86000
14593,20181120,AAPL,176.98000
14593,20181121,AAPL,176.78000
14593,20181123,AAPL,172.28999
14593,20181126,AAPL,174.62000
14593,20181127,AAPL,174.24001
14593,20181128,AAPL,180.94000
14593,20181129,AAPL,179.55000
14593,20181130,AAPL,178.58000
14593,20181203,AAPL,184.82001
14593,20181204,AAPL,176.69000
14593,20181206,AAPL,174.72000
14593,20181207,AAPL,168.49001
14593,20181210,AAPL,169.60001
14593,20181211,AAPL,168.63000
14593,20181212,AAPL,169.10001
14593,20181213,AAPL,170.95000
14593,20181214,AAPL,165.48000
14593,20181217,AAPL,163.94000
14593,20181218,AAPL,166.07001
14593,20181219,AAPL,160.89000
14593,20181220,AAPL,156.83000
14593,20181221,AAPL,150.73000
14593,20181224,AAPL,146.83000
14593,20181226,AAPL,157.17000
14593,20181227,AAPL,156.14999
14593,20181228,AAPL,156.23000
14593,20181231,AAPL,157.74001
14593,20190102,AAPL,157.92000
14593,20190103,AAPL,142.19000
14593,20190104,AAPL,148.25999
14593,20190107,AAPL,147.92999
14593,20190108,AAPL,150.75000
14593,20190109,AAPL,153.31000
14593,20190110,AAPL,153.80000
14593,20190111,AAPL,152.28999
14593,20190114,AAPL,150.00000
14593,20190115,AAPL,153.07001
14593,20190116,AAPL,154.94000
14593,20190117,AAPL,155.86000
14593,20190118,AAPL,156.82001
14593,20190122,AAPL,153.30000
14593,20190123,AAPL,153.92000
14593,20190124,AAPL,152.70000
14593,20190125,AAPL,157.75999
14593,20190128,AAPL,156.30000
14593,20190129,AAPL,154.67999
14593,20190130,AAPL,165.25000
14593,20190131,AAPL,166.44000
14593,20190201,AAPL,166.52000
14593,20190204,AAPL,171.25000
14593,20190205,AAPL,174.17999
14593,20190206,AAPL,174.24001
14593,20190207,AAPL,170.94000
14593,20190208,AAPL,170.41000
14593,20190211,AAPL,169.42999
14593,20190212,AAPL,170.89000
14593,20190213,AAPL,170.17999
14593,20190214,AAPL,170.80000
14593,20190215,AAPL,170.42000
14593,20190219,AAPL,170.92999
14593,20190220,AAPL,172.03000
14593,20190221,AAPL,171.06000
14593,20190222,AAPL,172.97000
14593,20190225,AAPL,174.23000
14593,20190226,AAPL,174.33000
14593,20190227,AAPL,174.87000
14593,20190228,AAPL,173.14999
14593,20190301,AAPL,174.97000
14593,20190304,AAPL,175.85001
14593,20190305,AAPL,175.53000
14593,20190306,AAPL,174.52000
14593,20190307,AAPL,172.50000
14593,20190308,AAPL,172.91000
14593,20190311,AAPL,178.89999
14593,20190312,AAPL,180.91000
14593,20190313,AAPL,181.71001
14593,20190314,AAPL,183.73000
14593,20190315,AAPL,186.12000
14593,20190318,AAPL,188.02000
14593,20190319,AAPL,186.53000
14593,20190320,AAPL,188.16000
14593,20190321,AAPL,195.09000
14593,20190322,AAPL,191.05000
14593,20190325,AAPL,188.74001
14593,20190326,AAPL,186.78999
14593,20190327,AAPL,188.47000
14593,20190328,AAPL,188.72000
14593,20190329,AAPL,189.95000
14593,20190401,AAPL,191.24001
14593,20190402,AAPL,194.02000
14593,20190403,AAPL,195.35001
14593,20190404,AAPL,195.69000
14593,20190405,AAPL,197.00000
14593,20190408,AAPL,200.10001
14593,20190409,AAPL,199.50000
14593,20190410,AAPL,200.62000
14593,20190411,AAPL,198.95000
14593,20190412,AAPL,198.87000
14593,20190415,AAPL,199.23000
14593,20190416,AAPL,199.25000
14593,20190417,AAPL,203.13000
14593,20190418,AAPL,203.86000
14593,20190422,AAPL,204.53000
14593,20190423,AAPL,207.48000
14593,20190424,AAPL,207.16000
14593,20190425,AAPL,205.28000
14593,20190426,AAPL,204.30000
14593,20190429,AAPL,204.61000
14593,20190430,AAPL,200.67000
14593,20190501,AAPL,210.52000
14593,20190502,AAPL,209.14999
14593,20190503,AAPL,211.75000
14593,20190506,AAPL,208.48000
14593,20190507,AAPL,202.86000
14593,20190508,AAPL,202.89999
14593,20190509,AAPL,200.72000
14593,20190510,AAPL,197.17999
14593,20190513,AAPL,185.72000
14593,20190514,AAPL,188.66000
14593,20190515,AAPL,190.92000
14593,20190516,AAPL,190.08000
14593,20190517,AAPL,189.00000
14593,20190520,AAPL,183.09000
14593,20190521,AAPL,186.60001
14593,20190522,AAPL,182.78000
14593,20190523,AAPL,179.66000
14593,20190524,AAPL,178.97000
14593,20190528,AAPL,178.23000
14593,20190529,AAPL,177.38000
14593,20190530,AAPL,178.30000
14593,20190531,AAPL,175.07001
14593,20190603,AAPL,173.30000
14593,20190604,AAPL,179.64000
14593,20190605,AAPL,182.53999
14593,20190606,AAPL,185.22000
14593,20190607,AAPL,190.14999
14593,20190610,AAPL,192.58000
14593,20190611,AAPL,194.81000
14593,20190612,AAPL,194.19000
14593,20190613,AAPL,194.14999
14593,20190614,AAPL,192.74001
14593,20190617,AAPL,193.89000
14593,20190618,AAPL,198.45000
14593,20190619,AAPL,197.87000
14593,20190620,AAPL,199.46001
14593,20190621,AAPL,198.78000
14593,20190624,AAPL,198.58000
14593,20190625,AAPL,195.57001
14593,20190626,AAPL,199.80000
14593,20190627,AAPL,199.74001
14593,20190628,AAPL,197.92000
14593,20190701,AAPL,201.55000
14593,20190702,AAPL,202.73000
14593,20190703,AAPL,204.41000
14593,20190705,AAPL,204.23000
14593,20190708,AAPL,200.02000
14593,20190709,AAPL,201.24001
14593,20190710,AAPL,203.23000
14593,20190711,AAPL,201.75000
14593,20190712,AAPL,203.30000
14593,20190715,AAPL,205.21001
14593,20190716,AAPL,204.50000
14593,20190717,AAPL,203.35001
14593,20190718,AAPL,205.66000
14593,20190719,AAPL,202.59000
14593,20190722,AAPL,207.22000
14593,20190723,AAPL,208.84000
14593,20190724,AAPL,208.67000
14593,20190725,AAPL,207.02000
14593,20190726,AAPL,207.74001
14593,20190729,AAPL,209.67999
14593,20190730,AAPL,208.78000
14593,20190731,AAPL,213.03999
14593,20190801,AAPL,208.42999
14593,20190802,AAPL,204.02000
14593,20190805,AAPL,193.34000
14593,20190806,AAPL,197.00000
14593,20190807,AAPL,199.03999
14593,20190808,AAPL,203.42999
14593,20190809,AAPL,200.99001
14593,20190812,AAPL,200.48000
14593,20190813,AAPL,208.97000
14593,20190814,AAPL,202.75000
14593,20190815,AAPL,201.74001
14593,20190816,AAPL,206.50000
14593,20190819,AAPL,210.35001
14593,20190820,AAPL,210.36000
14593,20190821,AAPL,212.64000
14593,20190822,AAPL,212.46001
14593,20190823,AAPL,202.64000
14593,20190826,AAPL,206.49001
14593,20190827,AAPL,204.16000
14593,20190828,AAPL,205.53000
14593,20190829,AAPL,209.00999
14593,20190830,AAPL,208.74001
14593,20190903,AAPL,205.70000
14593,20190904,AAPL,209.19000
14593,20190905,AAPL,213.28000
14593,20190906,AAPL,213.25999
14593,20190909,AAPL,214.17000
14593,20190910,AAPL,216.70000
14593,20190911,AAPL,223.59000
14593,20190912,AAPL,223.08501
14593,20190913,AAPL,218.75000
14593,20190916,AAPL,219.89999
14593,20190917,AAPL,220.70000
14593,20190918,AAPL,222.77000
14593,20190919,AAPL,220.96001
14593,20190920,AAPL,217.73000
14593,20190923,AAPL,218.72000
14593,20190924,AAPL,217.67999
14593,20190925,AAPL,221.03000
14593,20190926,AAPL,219.89000
14593,20190927,AAPL,218.82001
14593,20190930,AAPL,223.97000
14593,20191001,AAPL,224.59000
14593,20191002,AAPL,218.96001
14593,20191003,AAPL,220.82001
14593,20191004,AAPL,227.00999
14593,20191007,AAPL,227.06000
14593,20191008,AAPL,224.39999
14593,20191009,AAPL,227.03000
14593,20191010,AAPL,230.09000
14593,20191011,AAPL,236.21001
14593,20191014,AAPL,235.87000
14593,20191015,AAPL,235.32001
14593,20191016,AAPL,234.37000
14593,20191017,AAPL,235.28000
14593,20191018,AAPL,236.41000
14593,20191021,AAPL,240.50999
14593,20191022,AAPL,239.96001
14593,20191023,AAPL,243.17999
14593,20191024,AAPL,243.58000
14593,20191025,AAPL,246.58000
14593,20191028,AAPL,249.05000
14593,20191029,AAPL,243.28999
14593,20191030,AAPL,243.25999
14593,20191031,AAPL,248.75999
14593,20191101,AAPL,255.82001
14593,20191104,AAPL,257.50000
14593,20191105,AAPL,257.13000
14593,20191106,AAPL,257.23999
14593,20191107,AAPL,259.42999
14593,20191108,AAPL,260.14001
14593,20191111,AAPL,262.20001
14593,20191112,AAPL,261.95999
14593,20191113,AAPL,264.47000
14593,20191114,AAPL,262.64001
14593,20191115,AAPL,265.76001
14593,20191118,AAPL,267.10001
14593,20191119,AAPL,266.29001
14593,20191120,AAPL,263.19000
14593,20191121,AAPL,262.01001
14593,20191122,AAPL,261.78000
14593,20191125,AAPL,266.37000
14593,20191126,AAPL,264.29001
14593,20191127,AAPL,267.84000
14593,20191129,AAPL,267.25000
14593,20191202,AAPL,264.16000
14593,20191203,AAPL,259.45001
14593,20191204,AAPL,261.73999
14593,20191205,AAPL,265.57999
14593,20191206,AAPL,270.70999
14593,20191209,AAPL,266.92001
14593,20191210,AAPL,268.48001
14593,20191211,AAPL,270.76999
14593,20191212,AAPL,271.45999
14593,20191213,AAPL,275.14999
14593,20191216,AAPL,279.85999
14593,20191217,AAPL,280.41000
14593,20191218,AAPL,279.73999
14593,20191219,AAPL,280.01999
14593,20191220,AAPL,279.44000
14593,20191223,AAPL,284.00000
14593,20191224,AAPL,284.26999
14593,20191226,AAPL,289.91000
14593,20191227,AAPL,289.79999
14593,20191230,AAPL,291.51999
14593,20191231,AAPL,293.64999
14593,20200102,AAPL,300.35001
14593,20200103,AAPL,297.42999
14593,20200106,AAPL,299.79999
14593,20200107,AAPL,298.39001
14593,20200108,AAPL,303.19000
14593,20200109,AAPL,309.63000
14593,20200110,AAPL,310.32999
14593,20200113,AAPL,316.95999
14593,20200114,AAPL,312.67999
14593,20200115,AAPL,311.34000
14593,20200116,AAPL,315.23999
14593,20200117,AAPL,318.73001
14593,20200121,AAPL,316.57001
14593,20200122,AAPL,317.70001
14593,20200123,AAPL,319.23001
14593,20200124,AAPL,318.31000
14593,20200127,AAPL,308.95001
14593,20200128,AAPL,317.69000
14593,20200129,AAPL,324.34000
14593,20200130,AAPL,323.87000
14593,20200131,AAPL,309.51001
14593,20200203,AAPL,308.66000
14593,20200204,AAPL,318.85001
14593,20200205,AAPL,321.45001
14593,20200206,AAPL,325.20999
14593,20200207,AAPL,320.03000
14593,20200210,AAPL,321.54999
14593,20200211,AAPL,319.60999
14593,20200212,AAPL,327.20001
14593,20200213,AAPL,324.87000
14593,20200214,AAPL,324.95001
14593,20200218,AAPL,319.00000
14593,20200219,AAPL,323.62000
14593,20200220,AAPL,320.29999
14593,20200221,AAPL,313.04999
14593,20200224,AAPL,298.17999
14593,20200225,AAPL,288.07999
14593,20200226,AAPL,292.64999
14593,20200227,AAPL,273.51999
14593,20200228,AAPL,273.35999
14593,20200302,AAPL,298.81000
14593,20200303,AAPL,289.32001
14593,20200304,AAPL,302.73999
14593,20200305,AAPL,292.92001
14593,20200306,AAPL,289.03000
14593,20200309,AAPL,266.17001
14593,20200310,AAPL,285.34000
14593,20200311,AAPL,275.42999
14593,20200312,AAPL,248.23000
14593,20200313,AAPL,277.97000
14593,20200316,AAPL,242.21001
14593,20200317,AAPL,252.86000
14593,20200318,AAPL,246.67000
14593,20200319,AAPL,244.78000
14593,20200320,AAPL,229.24001
14593,20200323,AAPL,224.37000
14593,20200324,AAPL,246.88000
14593,20200325,AAPL,245.52000
14593,20200326,AAPL,258.44000
14593,20200327,AAPL,247.74001
14593,20200330,AAPL,254.81000
14593,20200331,AAPL,254.28999
14593,20200401,AAPL,240.91000
14593,20200402,AAPL,244.92999
14593,20200403,AAPL,241.41000
14593,20200406,AAPL,262.47000
14593,20200407,AAPL,259.42999
14593,20200408,AAPL,266.07001
14593,20200409,AAPL,267.98999
14593,20200413,AAPL,273.25000
14593,20200414,AAPL,287.04999
14593,20200415,AAPL,284.42999
14593,20200416,AAPL,286.69000
14593,20200417,AAPL,282.79999
14593,20200420,AAPL,276.92999
14593,20200421,AAPL,268.37000
14593,20200422,AAPL,276.10001
14593,20200423,AAPL,275.03000
14593,20200424,AAPL,282.97000
14593,20200427,AAPL,283.17001
14593,20200428,AAPL,278.57999
14593,20200429,AAPL,287.73001
14593,20200430,AAPL,293.79999
14593,20200501,AAPL,289.07001
14593,20200504,AAPL,293.16000
14593,20200505,AAPL,297.56000
14593,20200506,AAPL,300.63000
14593,20200507,AAPL,303.73999
14593,20200508,AAPL,310.13000
14593,20200511,AAPL,315.01001
14593,20200512,AAPL,311.41000
14593,20200513,AAPL,307.64999
14593,20200514,AAPL,309.54001
14593,20200515,AAPL,307.70999
14593,20200518,AAPL,314.95999
14593,20200519,AAPL,313.14001
14593,20200520,AAPL,319.23001
14593,20200521,AAPL,316.85001
14593,20200522,AAPL,318.89001
14593,20200526,AAPL,316.73001
14593,20200527,AAPL,318.10999
14593,20200528,AAPL,318.25000
14593,20200529,AAPL,317.94000
14593,20200601,AAPL,321.85001
14593,20200602,AAPL,323.34000
14593,20200603,AAPL,325.12000
14593,20200604,AAPL,322.32001
14593,20200605,AAPL,331.50000
14593,20200608,AAPL,333.45999
14593,20200609,AAPL,343.98999
14593,20200610,AAPL,352.84000
14593,20200611,AAPL,335.89999
14593,20200612,AAPL,338.79999
14593,20200615,AAPL,342.98999
14593,20200616,AAPL,352.07999
14593,20200617,AAPL,351.59000
14593,20200618,AAPL,351.73001
14593,20200619,AAPL,349.72000
14593,20200622,AAPL,358.87000
14593,20200623,AAPL,366.53000
14593,20200624,AAPL,360.06000
14593,20200625,AAPL,364.84000
14593,20200626,AAPL,353.63000
14593,20200629,AAPL,361.78000
14593,20200630,AAPL,364.79999
14593,20200701,AAPL,364.10999
14593,20200702,AAPL,364.10999
14593,20200706,AAPL,373.85001
14593,20200707,AAPL,372.69000
14593,20200708,AAPL,381.37000
14593,20200709,AAPL,382.73001
14593,20200710,AAPL,383.67999
14593,20200713,AAPL,381.91000
14593,20200714,AAPL,388.23001
14593,20200715,AAPL,390.89999
14593,20200716,AAPL,386.09000
14593,20200717,AAPL,385.31000
14593,20200720,AAPL,393.42999
14593,20200721,AAPL,388.00000
14593,20200722,AAPL,389.09000
14593,20200723,AAPL,371.38000
14593,20200724,AAPL,370.45999
14593,20200727,AAPL,379.23999
14593,20200728,AAPL,373.01001
14593,20200729,AAPL,380.16000
14593,20200730,AAPL,384.76001
14593,20200731,AAPL,425.04001
14593,20200803,AAPL,435.75000
14593,20200804,AAPL,438.66000
14593,20200805,AAPL,440.25000
14593,20200806,AAPL,455.60999
14593,20200807,AAPL,444.45001
14593,20200810,AAPL,450.91000
14593,20200811,AAPL,437.50000
14593,20200812,AAPL,452.04001
14593,20200813,AAPL,460.04001
14593,20200814,AAPL,459.63000
14593,20200817,AAPL,458.42999
14593,20200818,AAPL,462.25000
14593,20200819,AAPL,462.82999
14593,20200820,AAPL,473.10001
14593,20200821,AAPL,497.48001
14593,20200824,AAPL,503.42999
14593,20200825,AAPL,499.29999
14593,20200826,AAPL,506.09000
14593,20200827,AAPL,500.04001
14593,20200828,AAPL,499.23001
14593,20200831,AAPL,129.03999
14593,20200901,AAPL,134.17999
14593,20200902,AAPL,131.39999
14593,20200903,AAPL,120.88000
14593,20200904,AAPL,120.96000
14593,20200908,AAPL,112.82000
14593,20200909,AAPL,117.32000
14593,20200910,AAPL,113.49000
14593,20200911,AAPL,112.00000
14593,20200914,AAPL,115.35500
14593,20200915,AAPL,115.54000
14593,20200916,AAPL,112.13000
14593,20200917,AAPL,110.34000
14593,20200918,AAPL,106.84000
14593,20200921,AAPL,110.08000
14593,20200922,AAPL,111.81000
14593,20200923,AAPL,107.12000
14593,20200924,AAPL,108.22000
14593,20200925,AAPL,112.28000
14593,20200928,AAPL,114.96000
14593,20200929,AAPL,114.09000
14593,20200930,AAPL,115.81000
14593,20201001,AAPL,116.79000
14593,20201002,AAPL,113.02000
14593,20201005,AAPL,116.50000
14593,20201006,AAPL,113.16000
14593,20201007,AAPL,115.08000
14593,20201008,AAPL,114.97000
14593,20201009,AAPL,116.97000
14593,20201012,AAPL,124.40000
14593,20201013,AAPL,121.10000
14593,20201014,AAPL,121.19000
14593,20201015,AAPL,120.71000
14593,20201016,AAPL,119.02000
14593,20201019,AAPL,115.98000
14593,20201020,AAPL,117.51000
14593,20201021,AAPL,116.87000
14593,20201022,AAPL,115.75000
14593,20201023,AAPL,115.04000
14593,20201026,AAPL,115.05000
14593,20201027,AAPL,116.60000
14593,20201028,AAPL,111.20000
14593,20201029,AAPL,115.32000
14593,20201030,AAPL,108.86000
14593,20201102,AAPL,108.77000
14593,20201103,AAPL,110.44000
14593,20201104,AAPL,114.95000
14593,20201105,AAPL,119.03000
14593,20201106,AAPL,118.69000
14593,20201109,AAPL,116.32000
14593,20201110,AAPL,115.97000
14593,20201111,AAPL,119.49000
14593,20201112,AAPL,119.21000
14593,20201113,AAPL,119.26000
14593,20201116,AAPL,120.30000
